codigo,glosa,pais,value,anio,variable
1.0,C10,México,60024.68,2016,valor_bruto_produccion_por_actividad_economica
2.0,C11,México,20774.22,2016,valor_bruto_produccion_por_actividad_economica
3.0,C12,México,1098.74,2016,valor_bruto_produccion_por_actividad_economica
4.0,C13,México,13479.59,2016,valor_bruto_produccion_por_actividad_economica
5.0,C14,México,3981.45,2016,valor_bruto_produccion_por_actividad_economica
6.0,C15,México,2776.98,2016,valor_bruto_produccion_por_actividad_economica
7.0,C16,México,1343.54,2016,valor_bruto_produccion_por_actividad_economica
8.0,C17,México,10561.86,2016,valor_bruto_produccion_por_actividad_economica
9.0,C18,México,898.72,2016,valor_bruto_produccion_por_actividad_economica
10.0,C19,México,31821.18,2016,valor_bruto_produccion_por_actividad_economica
11.0,C20,México,40286.25,2016,valor_bruto_produccion_por_actividad_economica
12.0,C21,México,2048.05,2016,valor_bruto_produccion_por_actividad_economica
13.0,C22,México,17545.94,2016,valor_bruto_produccion_por_actividad_economica
14.0,C23,México,21221.36,2016,valor_bruto_produccion_por_actividad_economica
15.0,C24,México,27878.19,2016,valor_bruto_produccion_por_actividad_economica
16.0,C25,México,19034.66,2016,valor_bruto_produccion_por_actividad_economica
17.0,C26,México,9104.96,2016,valor_bruto_produccion_por_actividad_economica
18.0,C27,México,27551.23,2016,valor_bruto_produccion_por_actividad_economica
19.0,C28,México,36071.22,2016,valor_bruto_produccion_por_actividad_economica
20.0,C29,México,64924.81,2016,valor_bruto_produccion_por_actividad_economica
21.0,C30,México,962.52,2016,valor_bruto_produccion_por_actividad_economica
22.0,C31,México,778.92,2016,valor_bruto_produccion_por_actividad_economica
23.0,C32,México,558.35,2016,valor_bruto_produccion_por_actividad_economica
24.0,C33,México,-,2016,valor_bruto_produccion_por_actividad_economica
25.0,CXX,México,-,2016,valor_bruto_produccion_por_actividad_economica
,,Perú,,2016,valor_bruto_produccion_por_actividad_economica
0.0,C,Perú,57092.37,2016,valor_bruto_produccion_por_actividad_economica
1.0,C10,Perú,20611.06,2016,valor_bruto_produccion_por_actividad_economica
2.0,C11,Perú,3649.25,2016,valor_bruto_produccion_por_actividad_economica
3.0,C12,Perú,-,2016,valor_bruto_produccion_por_actividad_economica
4.0,C13,Perú,1882.77,2016,valor_bruto_produccion_por_actividad_economica
5.0,C14,Perú,1891.84,2016,valor_bruto_produccion_por_actividad_economica
6.0,C15,Perú,388.61,2016,valor_bruto_produccion_por_actividad_economica
7.0,C16,Perú,317.05,2016,valor_bruto_produccion_por_actividad_economica
8.0,C17,Perú,2178.47,2016,valor_bruto_produccion_por_actividad_economica
9.0,C18,Perú,817.34,2016,valor_bruto_produccion_por_actividad_economica
10.0,C19,Perú,5340.77,2016,valor_bruto_produccion_por_actividad_economica
11.0,C20,Perú,3555.48,2016,valor_bruto_produccion_por_actividad_economica
12.0,C21,Perú,1111.51,2016,valor_bruto_produccion_por_actividad_economica
13.0,C22,Perú,3081.22,2016,valor_bruto_produccion_por_actividad_economica
14.0,C23,Perú,3674.43,2016,valor_bruto_produccion_por_actividad_economica
15.0,C24,Perú,3146.36,2016,valor_bruto_produccion_por_actividad_economica
16.0,C25,Perú,2027.41,2016,valor_bruto_produccion_por_actividad_economica
17.0,C26,Perú,59.4,2016,valor_bruto_produccion_por_actividad_economica
18.0,C27,Perú,757.55,2016,valor_bruto_produccion_por_actividad_economica
19.0,C28,Perú,567.86,2016,valor_bruto_produccion_por_actividad_economica
20.0,C29,Perú,465.67,2016,valor_bruto_produccion_por_actividad_economica
21.0,C30,Perú,220.04,2016,valor_bruto_produccion_por_actividad_economica
22.0,C31,Perú,558.51,2016,valor_bruto_produccion_por_actividad_economica
23.0,C32,Perú,268.83,2016,valor_bruto_produccion_por_actividad_economica
24.0,C33,Perú,520.94,2016,valor_bruto_produccion_por_actividad_economica
25.0,CXX,Perú,-,2016,valor_bruto_produccion_por_actividad_economica
,,Uruguay,,2016,valor_bruto_produccion_por_actividad_economica
0.0,C,Uruguay,14702.48,2016,valor_bruto_produccion_por_actividad_economica
1.0,C10,Uruguay,6632.01,2016,valor_bruto_produccion_por_actividad_economica
2.0,C11,Uruguay,768.79,2016,valor_bruto_produccion_por_actividad_economica
3.0,C12,Uruguay,-,2016,valor_bruto_produccion_por_actividad_economica
4.0,C13,Uruguay,305.94,2016,valor_bruto_produccion_por_actividad_economica
5.0,C14,Uruguay,84.62,2016,valor_bruto_produccion_por_actividad_economica
6.0,C15,Uruguay,380.81,2016,valor_bruto_produccion_por_actividad_economica
7.0,C16,Uruguay,180.69,2016,valor_bruto_produccion_por_actividad_economica
8.0,C17,Uruguay,1453.26,2016,valor_bruto_produccion_por_actividad_economica
9.0,C18,Uruguay,152.11,2016,valor_bruto_produccion_por_actividad_economica
10.0,C19,Uruguay,1455.08,2016,valor_bruto_produccion_por_actividad_economica
11.0,C20,Uruguay,1090.25,2016,valor_bruto_produccion_por_actividad_economica
12.0,C21,Uruguay,574.83,2016,valor_bruto_produccion_por_actividad_economica
13.0,C22,Uruguay,464.32,2016,valor_bruto_produccion_por_actividad_economica
14.0,C23,Uruguay,256.72,2016,valor_bruto_produccion_por_actividad_economica
15.0,C24,Uruguay,91.38,2016,valor_bruto_produccion_por_actividad_economica
16.0,C25,Uruguay,268.34,2016,valor_bruto_produccion_por_actividad_economica
17.0,C26,Uruguay,4.5,2016,valor_bruto_produccion_por_actividad_economica
18.0,C27,Uruguay,132.39,2016,valor_bruto_produccion_por_actividad_economica
19.0,C28,Uruguay,23.61,2016,valor_bruto_produccion_por_actividad_economica
20.0,C29,Uruguay,110.97,2016,valor_bruto_produccion_por_actividad_economica
21.0,C30,Uruguay,-,2016,valor_bruto_produccion_por_actividad_economica
22.0,C31,Uruguay,106.17,2016,valor_bruto_produccion_por_actividad_economica
23.0,C32,Uruguay,40.65,2016,valor_bruto_produccion_por_actividad_economica
24.0,C33,Uruguay,125.04,2016,valor_bruto_produccion_por_actividad_economica
25.0,CXX,Uruguay,-,2016,valor_bruto_produccion_por_actividad_economica
,,Brasil,,2017,valor_bruto_produccion_por_actividad_economica
0.0,C,Brasil,783751.22,2017,valor_bruto_produccion_por_actividad_economica
1.0,C10,Brasil,186981.99,2017,valor_bruto_produccion_por_actividad_economica
2.0,C11,Brasil,24371.4,2017,valor_bruto_produccion_por_actividad_economica
3.0,C12,Brasil,4000.2,2017,valor_bruto_produccion_por_actividad_economica
4.0,C13,Brasil,12850.82,2017,valor_bruto_produccion_por_actividad_economica
5.0,C14,Brasil,11910.46,2017,valor_bruto_produccion_por_actividad_economica
6.0,C15,Brasil,11193.03,2017,valor_bruto_produccion_por_actividad_economica
7.0,C16,Brasil,6377.38,2017,valor_bruto_produccion_por_actividad_economica
8.0,C17,Brasil,27201.35,2017,valor_bruto_produccion_por_actividad_economica
9.0,C18,Brasil,3163.97,2017,valor_bruto_produccion_por_actividad_economica
10.0,C19,Brasil,73745.77,2017,valor_bruto_produccion_por_actividad_economica
11.0,C20,Brasil,89569.18,2017,valor_bruto_produccion_por_actividad_economica
12.0,C21,Brasil,16763.35,2017,valor_bruto_produccion_por_actividad_economica
13.0,C22,Brasil,28797.14,2017,valor_bruto_produccion_por_actividad_economica
14.0,C23,Brasil,20525.74,2017,valor_bruto_produccion_por_actividad_economica
15.0,C24,Brasil,55476.6,2017,valor_bruto_produccion_por_actividad_economica
16.0,C25,Brasil,20178.11,2017,valor_bruto_produccion_por_actividad_economica
17.0,C26,Brasil,27201.02,2017,valor_bruto_produccion_por_actividad_economica
18.0,C27,Brasil,21167.16,2017,valor_bruto_produccion_por_actividad_economica
19.0,C28,Brasil,30737.21,2017,valor_bruto_produccion_por_actividad_economica
20.0,C29,Brasil,77926.28,2017,valor_bruto_produccion_por_actividad_economica
21.0,C30,Brasil,11886.7,2017,valor_bruto_produccion_por_actividad_economica
22.0,C31,Brasil,7574.84,2017,valor_bruto_produccion_por_actividad_economica
23.0,C32,Brasil,6261.34,2017,valor_bruto_produccion_por_actividad_economica
24.0,C33,Brasil,7890.18,2017,valor_bruto_produccion_por_actividad_economica
25.0,CXX,Brasil,-,2017,valor_bruto_produccion_por_actividad_economica
,,Chile,,2017,valor_bruto_produccion_por_actividad_economica
0.0,C,Chile,75409.67,2017,valor_bruto_produccion_por_actividad_economica
1.0,C10,Chile,24350.04,2017,valor_bruto_produccion_por_actividad_economica
2.0,C11,Chile,7104.09,2017,valor_bruto_produccion_por_actividad_economica
3.0,C12,Chile,-,2017,valor_bruto_produccion_por_actividad_economica
4.0,C13,Chile,395.94,2017,valor_bruto_produccion_por_actividad_economica
5.0,C14,Chile,374.52,2017,valor_bruto_produccion_por_actividad_economica
6.0,C15,Chile,328.16,2017,valor_bruto_produccion_por_actividad_economica
7.0,C16,Chile,3637.14,2017,valor_bruto_produccion_por_actividad_economica
8.0,C17,Chile,5800.08,2017,valor_bruto_produccion_por_actividad_economica
9.0,C18,Chile,504.74,2017,valor_bruto_produccion_por_actividad_economica
10.0,C19,Chile,-,2017,valor_bruto_produccion_por_actividad_economica
11.0,C20,Chile,12932.61,2017,valor_bruto_produccion_por_actividad_economica
12.0,C21,Chile,1358.75,2017,valor_bruto_produccion_por_actividad_economica
13.0,C22,Chile,3125.14,2017,valor_bruto_produccion_por_actividad_economica
14.0,C23,Chile,2475.01,2017,valor_bruto_produccion_por_actividad_economica
15.0,C24,Chile,1650.39,2017,valor_bruto_produccion_por_actividad_economica
16.0,C25,Chile,4139.18,2017,valor_bruto_produccion_por_actividad_economica
17.0,C26,Chile,41.58,2017,valor_bruto_produccion_por_actividad_economica
18.0,C27,Chile,767.36,2017,valor_bruto_produccion_por_actividad_economica
19.0,C28,Chile,935.55,2017,valor_bruto_produccion_por_actividad_economica
20.0,C29,Chile,97.19,2017,valor_bruto_produccion_por_actividad_economica
21.0,C30,Chile,65.13,2017,valor_bruto_produccion_por_actividad_economica
22.0,C31,Chile,591.29,2017,valor_bruto_produccion_por_actividad_economica
23.0,C32,Chile,97.14,2017,valor_bruto_produccion_por_actividad_economica
24.0,C33,Chile,1801.53,2017,valor_bruto_produccion_por_actividad_economica
25.0,CXX,Chile,2837.11,2017,valor_bruto_produccion_por_actividad_economica
,,Colombia,,2017,valor_bruto_produccion_por_actividad_economica
0.0,C,Colombia,69263.25,2017,valor_bruto_produccion_por_actividad_economica
1.0,C10,Colombia,17776.21,2017,valor_bruto_produccion_por_actividad_economica
2.0,C11,Colombia,3738.96,2017,valor_bruto_produccion_por_actividad_economica
3.0,C12,Colombia,-,2017,valor_bruto_produccion_por_actividad_economica
4.0,C13,Colombia,1206.23,2017,valor_bruto_produccion_por_actividad_economica
5.0,C14,Colombia,2527.64,2017,valor_bruto_produccion_por_actividad_economica
6.0,C15,Colombia,588.64,2017,valor_bruto_produccion_por_actividad_economica
7.0,C16,Colombia,325.36,2017,valor_bruto_produccion_por_actividad_economica
8.0,C17,Colombia,2618.97,2017,valor_bruto_produccion_por_actividad_economica
9.0,C18,Colombia,823.96,2017,valor_bruto_produccion_por_actividad_economica
10.0,C19,Colombia,12929.17,2017,valor_bruto_produccion_por_actividad_economica
11.0,C20,Colombia,7342.72,2017,valor_bruto_produccion_por_actividad_economica
12.0,C21,Colombia,1758.97,2017,valor_bruto_produccion_por_actividad_economica
13.0,C22,Colombia,2748.01,2017,valor_bruto_produccion_por_actividad_economica
14.0,C23,Colombia,3526.19,2017,valor_bruto_produccion_por_actividad_economica
15.0,C24,Colombia,2633.17,2017,valor_bruto_produccion_por_actividad_economica
16.0,C25,Colombia,1499.67,2017,valor_bruto_produccion_por_actividad_economica
17.0,C26,Colombia,20.7,2017,valor_bruto_produccion_por_actividad_economica
18.0,C27,Colombia,1380.73,2017,valor_bruto_produccion_por_actividad_economica
19.0,C28,Colombia,596.64,2017,valor_bruto_produccion_por_actividad_economica
20.0,C29,Colombia,1384.67,2017,valor_bruto_produccion_por_actividad_economica
21.0,C30,Colombia,629.69,2017,valor_bruto_produccion_por_actividad_economica
22.0,C31,Colombia,676.08,2017,valor_bruto_produccion_por_actividad_economica
23.0,C32,Colombia,2530.87,2017,valor_bruto_produccion_por_actividad_economica
24.0,C33,Colombia,-,2017,valor_bruto_produccion_por_actividad_economica
25.0,CXX,Colombia,-,2017,valor_bruto_produccion_por_actividad_economica
,,Ecuador,,2017,valor_bruto_produccion_por_actividad_economica
0.0,C,Ecuador,27059.48,2017,valor_bruto_produccion_por_actividad_economica
1.0,C10,Ecuador,12837.44,2017,valor_bruto_produccion_por_actividad_economica
2.0,C11,Ecuador,1301.89,2017,valor_bruto_produccion_por_actividad_economica
3.0,C12,Ecuador,31.45,2017,valor_bruto_produccion_por_actividad_economica
4.0,C13,Ecuador,512.58,2017,valor_bruto_produccion_por_actividad_economica
5.0,C14,Ecuador,236.72,2017,valor_bruto_produccion_por_actividad_economica
6.0,C15,Ecuador,192.57,2017,valor_bruto_produccion_por_actividad_economica
7.0,C16,Ecuador,436.68,2017,valor_bruto_produccion_por_actividad_economica
8.0,C17,Ecuador,1497.89,2017,valor_bruto_produccion_por_actividad_economica
9.0,C18,Ecuador,351.96,2017,valor_bruto_produccion_por_actividad_economica
10.0,C19,Ecuador,162.08,2017,valor_bruto_produccion_por_actividad_economica
11.0,C20,Ecuador,1402.69,2017,valor_bruto_produccion_por_actividad_economica
12.0,C21,Ecuador,364.25,2017,valor_bruto_produccion_por_actividad_economica
13.0,C22,Ecuador,1299.43,2017,valor_bruto_produccion_por_actividad_economica
14.0,C23,Ecuador,1387.15,2017,valor_bruto_produccion_por_actividad_economica
15.0,C24,Ecuador,1451.68,2017,valor_bruto_produccion_por_actividad_economica
16.0,C25,Ecuador,832.96,2017,valor_bruto_produccion_por_actividad_economica
17.0,C26,Ecuador,239.9,2017,valor_bruto_produccion_por_actividad_economica
18.0,C27,Ecuador,611.96,2017,valor_bruto_produccion_por_actividad_economica
19.0,C28,Ecuador,128.16,2017,valor_bruto_produccion_por_actividad_economica
20.0,C29,Ecuador,805.96,2017,valor_bruto_produccion_por_actividad_economica
21.0,C30,Ecuador,250.84,2017,valor_bruto_produccion_por_actividad_economica
22.0,C31,Ecuador,355.38,2017,valor_bruto_produccion_por_actividad_economica
23.0,C32,Ecuador,139.44,2017,valor_bruto_produccion_por_actividad_economica
24.0,C33,Ecuador,228.42,2017,valor_bruto_produccion_por_actividad_economica
25.0,CXX,Ecuador,-,2017,valor_bruto_produccion_por_actividad_economica
,,México,,2017,valor_bruto_produccion_por_actividad_economica
0.0,C,México,455156.67,2017,valor_bruto_produccion_por_actividad_economica
1.0,C10,México,63505.85,2017,valor_bruto_produccion_por_actividad_economica
2.0,C11,México,22661.68,2017,valor_bruto_produccion_por_actividad_economica
3.0,C12,México,1014.33,2017,valor_bruto_produccion_por_actividad_economica
4.0,C13,México,13860.99,2017,valor_bruto_produccion_por_actividad_economica
5.0,C14,México,4096.05,2017,valor_bruto_produccion_por_actividad_economica
6.0,C15,México,1917.51,2017,valor_bruto_produccion_por_actividad_economica
7.0,C16,México,1423.92,2017,valor_bruto_produccion_por_actividad_economica
8.0,C17,México,11537.22,2017,valor_bruto_produccion_por_actividad_economica
9.0,C18,México,920.3,2017,valor_bruto_produccion_por_actividad_economica
10.0,C19,México,33125.44,2017,valor_bruto_produccion_por_actividad_economica
11.0,C20,México,43961.45,2017,valor_bruto_produccion_por_actividad_economica
12.0,C21,México,2115.83,2017,valor_bruto_produccion_por_actividad_economica
13.0,C22,México,18546.08,2017,valor_bruto_produccion_por_actividad_economica
14.0,C23,México,23415.67,2017,valor_bruto_produccion_por_actividad_economica
15.0,C24,México,31588.47,2017,valor_bruto_produccion_por_actividad_economica
16.0,C25,México,20109.21,2017,valor_bruto_produccion_por_actividad_economica
17.0,C26,México,9650.44,2017,valor_bruto_produccion_por_actividad_economica
18.0,C27,México,30619.48,2017,valor_bruto_produccion_por_actividad_economica
19.0,C28,México,39868.01,2017,valor_bruto_produccion_por_actividad_economica
20.0,C29,México,78785.37,2017,valor_bruto_produccion_por_actividad_economica
21.0,C30,México,1044.64,2017,valor_bruto_produccion_por_actividad_economica
22.0,C31,México,819.44,2017,valor_bruto_produccion_por_actividad_economica
23.0,C32,México,569.29,2017,valor_bruto_produccion_por_actividad_economica
24.0,C33,México,-,2017,valor_bruto_produccion_por_actividad_economica
25.0,CXX,México,-,2017,valor_bruto_produccion_por_actividad_economica
,,Perú,,2017,valor_bruto_produccion_por_actividad_economica
0.0,C,Perú,73536.35,2017,valor_bruto_produccion_por_actividad_economica
1.0,C10,Perú,29326.25,2017,valor_bruto_produccion_por_actividad_economica
2.0,C11,Perú,3621.83,2017,valor_bruto_produccion_por_actividad_economica
3.0,C12,Perú,-,2017,valor_bruto_produccion_por_actividad_economica
4.0,C13,Perú,1942.94,2017,valor_bruto_produccion_por_actividad_economica
5.0,C14,Perú,2050.67,2017,valor_bruto_produccion_por_actividad_economica
6.0,C15,Perú,360.06,2017,valor_bruto_produccion_por_actividad_economica
7.0,C16,Perú,322.21,2017,valor_bruto_produccion_por_actividad_economica
8.0,C17,Perú,1173.57,2017,valor_bruto_produccion_por_actividad_economica
9.0,C18,Perú,900.07,2017,valor_bruto_produccion_por_actividad_economica
10.0,C19,Perú,5829.41,2017,valor_bruto_produccion_por_actividad_economica
11.0,C20,Perú,5196.48,2017,valor_bruto_produccion_por_actividad_economica
12.0,C21,Perú,1211.59,2017,valor_bruto_produccion_por_actividad_economica
13.0,C22,Perú,4101.93,2017,valor_bruto_produccion_por_actividad_economica
14.0,C23,Perú,4501.16,2017,valor_bruto_produccion_por_actividad_economica
15.0,C24,Perú,5756.78,2017,valor_bruto_produccion_por_actividad_economica
16.0,C25,Perú,2153.08,2017,valor_bruto_produccion_por_actividad_economica
17.0,C26,Perú,31.73,2017,valor_bruto_produccion_por_actividad_economica
18.0,C27,Perú,844.12,2017,valor_bruto_produccion_por_actividad_economica
19.0,C28,Perú,1128.09,2017,valor_bruto_produccion_por_actividad_economica
20.0,C29,Perú,481.76,2017,valor_bruto_produccion_por_actividad_economica
21.0,C30,Perú,232.44,2017,valor_bruto_produccion_por_actividad_economica
22.0,C31,Perú,448.52,2017,valor_bruto_produccion_por_actividad_economica
23.0,C32,Perú,1462.32,2017,valor_bruto_produccion_por_actividad_economica
24.0,C33,Perú,459.34,2017,valor_bruto_produccion_por_actividad_economica
25.0,CXX,Perú,-,2017,valor_bruto_produccion_por_actividad_economica
,,Uruguay,,2017,valor_bruto_produccion_por_actividad_economica
0.0,C,Uruguay,-,2017,valor_bruto_produccion_por_actividad_economica
1.0,C10,Uruguay,-,2017,valor_bruto_produccion_por_actividad_economica
